_id,MonthEnding,HBT,HBTQF,PatientType,WaitType,Specialty,SpecialtyQF,Waits,WaitsQF,WaitsOver12Weeks,WaitsOver12WeeksQF,WaitsOver52Weeks,WaitsOver52WeeksQF,WaitsOver78Weeks,WaitsOver78WeeksQF,WaitsOver104Weeks,WaitsOver104WeeksQF,Median,MedianQF,90thPercentile,90thPercentileQF
37611,20250531,S08000025,,Inpatient/Day case,Ongoing,C5,,12,,5,,0,,0,,0,,,:,,:
37612,20240731,S08000025,,Inpatient/Day case,Ongoing,C5,,9,,6,,0,,0,,0,,,:,,:
37613,20250731,S08000025,,Inpatient/Day case,Ongoing,C5,,12,,8,,0,,0,,0,,,:,,:
37614,20240831,S08000025,,Inpatient/Day case,Ongoing,C5,,9,,6,,0,,0,,0,,,:,,:
37615,20250831,S08000025,,Inpatient/Day case,Ongoing,C5,,26,,7,,0,,0,,0,,24,,150.5,
37616,20241031,S08000025,,Inpatient/Day case,Ongoing,C5,,7,,5,,0,,0,,0,,,:,,:
37617,20251031,S08000025,,Inpatient/Day case,Ongoing,C5,,30,,8,,0,,0,,0,,68,,90.4,
37618,20231231,S08000025,,Inpatient/Day case,Ongoing,C5,,7,,2,,0,,0,,0,,,:,,:
37619,20241231,S08000025,,Inpatient/Day case,Ongoing,C5,,6,,2,,0,,0,,0,,,:,,:
37620,20250228,S08000025,,Inpatient/Day case,Ongoing,C7,,98,,76,,2,,0,,0,,127,,165.9,
37621,20240229,S08000025,,Inpatient/Day case,Ongoing,C7,,140,,109,,30,,0,,0,,161,,409,
37622,20240430,S08000025,,Inpatient/Day case,Ongoing,C7,,139,,134,,37,,1,,0,,222,,470,
37623,20250430,S08000025,,Inpatient/Day case,Ongoing,C7,,105,,86,,2,,1,,0,,184,,225,
37624,20240630,S08000025,,Inpatient/Day case,Ongoing,C7,,89,,73,,8,,1,,0,,215,,321.6,
37625,20250630,S08000025,,Inpatient/Day case,Ongoing,C7,,139,,70,,1,,0,,0,,103,,277.2,
37626,20240930,S08000025,,Inpatient/Day case,Ongoing,C7,,94,,23,,3,,0,,0,,39.5,,276.2,
37627,20250930,S08000025,,Inpatient/Day case,Ongoing,C7,,266,,111,,3,,1,,0,,77,,332,
37628,20231130,S08000025,,Inpatient/Day case,Ongoing,C7,,135,,83,,23,,0,,0,,155,,371.6,
37629,20241130,S08000025,,Inpatient/Day case,Ongoing,C7,,106,,24,,3,,0,,0,,68,,126,
37630,20251130,S08000025,,Inpatient/Day case,Ongoing,C7,,215,,184,,6,,0,,0,,136,,216,
37631,20240131,S08000025,,Inpatient/Day case,Ongoing,C7,,138,,99,,24,,0,,0,,132,,380,
37632,20250131,S08000025,,Inpatient/Day case,Ongoing,C7,,97,,69,,2,,0,,0,,100,,138.2,
37633,20240331,S08000025,,Inpatient/Day case,Ongoing,C7,,140,,132,,33,,1,,0,,192,,440,
37634,20250331,S08000025,,Inpatient/Day case,Ongoing,C7,,104,,87,,2,,0,,0,,158,,195.7,
37635,20240531,S08000025,,Inpatient/Day case,Ongoing,C7,,136,,134,,39,,8,,0,,251,,501,
37636,20250531,S08000025,,Inpatient/Day case,Ongoing,C7,,114,,87,,2,,1,,0,,214,,256,
37637,20240731,S08000025,,Inpatient/Day case,Ongoing,C7,,79,,45,,3,,1,,0,,217,,279,
37638,20250731,S08000025,,Inpatient/Day case,Ongoing,C7,,252,,67,,1,,0,,0,,17,,274,
37639,20240831,S08000025,,Inpatient/Day case,Ongoing,C7,,77,,24,,2,,0,,0,,68,,277.4,
37640,20250831,S08000025,,Inpatient/Day case,Ongoing,C7,,256,,74,,1,,0,,0,,48,,305,
37641,20241031,S08000025,,Inpatient/Day case,Ongoing,C7,,107,,18,,4,,0,,0,,42,,133,
37642,20251031,S08000025,,Inpatient/Day case,Ongoing,C7,,271,,236,,26,,1,,0,,108,,352,
37643,20231231,S08000025,,Inpatient/Day case,Ongoing,C7,,136,,81,,10,,0,,0,,114,,354,
37644,20241231,S08000025,,Inpatient/Day case,Ongoing,C7,,105,,49,,3,,1,,0,,71,,132.2,
37645,20250228,S08000025,,Inpatient/Day case,Ongoing,C8,,6,,0,,0,,0,,0,,,:,,:
37646,20240229,S08000025,,Inpatient/Day case,Ongoing,C8,,23,,12,,0,,0,,0,,85,,130.8,
37647,20240430,S08000025,,Inpatient/Day case,Ongoing,C8,,13,,0,,0,,0,,0,,,:,,:
37648,20250430,S08000025,,Inpatient/Day case,Ongoing,C8,,9,,0,,0,,0,,0,,,:,,:
37649,20240630,S08000025,,Inpatient/Day case,Ongoing,C8,,13,,1,,0,,0,,0,,,:,,:
37650,20250630,S08000025,,Inpatient/Day case,Ongoing,C8,,19,,1,,0,,0,,0,,,:,,:
37651,20240930,S08000025,,Inpatient/Day case,Ongoing,C8,,10,,1,,0,,0,,0,,,:,,:
37652,20250930,S08000025,,Inpatient/Day case,Ongoing,C8,,8,,3,,0,,0,,0,,,:,,:
37653,20231130,S08000025,,Inpatient/Day case,Ongoing,C8,,21,,1,,0,,0,,0,,40,,70,
37654,20241130,S08000025,,Inpatient/Day case,Ongoing,C8,,6,,2,,0,,0,,0,,,:,,:
37655,20251130,S08000025,,Inpatient/Day case,Ongoing,C8,,11,,0,,0,,0,,0,,,:,,:
37656,20240131,S08000025,,Inpatient/Day case,Ongoing,C8,,19,,6,,0,,0,,0,,,:,,:
37657,20250131,S08000025,,Inpatient/Day case,Ongoing,C8,,7,,0,,0,,0,,0,,,:,,:
37658,20240331,S08000025,,Inpatient/Day case,Ongoing,C8,,9,,0,,0,,0,,0,,,:,,:
37659,20250331,S08000025,,Inpatient/Day case,Ongoing,C8,,5,,0,,0,,0,,0,,,:,,:
37660,20240531,S08000025,,Inpatient/Day case,Ongoing,C8,,10,,1,,0,,0,,0,,,:,,:
37661,20250531,S08000025,,Inpatient/Day case,Ongoing,C8,,10,,0,,0,,0,,0,,,:,,:
37662,20240731,S08000025,,Inpatient/Day case,Ongoing,C8,,14,,0,,0,,0,,0,,,:,,:
37663,20250731,S08000025,,Inpatient/Day case,Ongoing,C8,,23,,2,,0,,0,,0,,41,,74.6,
37664,20240831,S08000025,,Inpatient/Day case,Ongoing,C8,,14,,0,,0,,0,,0,,,:,,:
37665,20250831,S08000025,,Inpatient/Day case,Ongoing,C8,,17,,0,,0,,0,,0,,,:,,:
37666,20241031,S08000025,,Inpatient/Day case,Ongoing,C8,,11,,2,,0,,0,,0,,,:,,:
37667,20251031,S08000025,,Inpatient/Day case,Ongoing,C8,,6,,0,,0,,0,,0,,,:,,:
37668,20231231,S08000025,,Inpatient/Day case,Ongoing,C8,,21,,3,,0,,0,,0,,47,,86,
37669,20241231,S08000025,,Inpatient/Day case,Ongoing,C8,,7,,0,,0,,0,,0,,,:,,:
37670,20250228,S08000025,,Inpatient/Day case,Ongoing,D3,,17,,2,,0,,0,,0,,,:,,:
37671,20240229,S08000025,,Inpatient/Day case,Ongoing,D3,,11,,3,,0,,0,,0,,,:,,:
37672,20240430,S08000025,,Inpatient/Day case,Ongoing,D3,,10,,4,,0,,0,,0,,,:,,:
37673,20250430,S08000025,,Inpatient/Day case,Ongoing,D3,,30,,5,,0,,0,,0,,36.5,,101,
37674,20240630,S08000025,,Inpatient/Day case,Ongoing,D3,,8,,0,,0,,0,,0,,,:,,:
37675,20250630,S08000025,,Inpatient/Day case,Ongoing,D3,,26,,8,,0,,0,,0,,51.5,,106,
37676,20240930,S08000025,,Inpatient/Day case,Ongoing,D3,,16,,3,,0,,0,,0,,,:,,:
37677,20250930,S08000025,,Inpatient/Day case,Ongoing,D3,,28,,8,,0,,0,,0,,28.5,,155.9,
37678,20231130,S08000025,,Inpatient/Day case,Ongoing,D3,,8,,2,,0,,0,,0,,,:,,:
37679,20241130,S08000025,,Inpatient/Day case,Ongoing,D3,,9,,7,,0,,0,,0,,,:,,:
37680,20251130,S08000025,,Inpatient/Day case,Ongoing,D3,,25,,10,,0,,0,,0,,74,,169.2,
37681,20240131,S08000025,,Inpatient/Day case,Ongoing,D3,,14,,1,,0,,0,,0,,,:,,:
37682,20250131,S08000025,,Inpatient/Day case,Ongoing,D3,,10,,2,,0,,0,,0,,,:,,:
37683,20240331,S08000025,,Inpatient/Day case,Ongoing,D3,,13,,2,,0,,0,,0,,,:,,:
37684,20250331,S08000025,,Inpatient/Day case,Ongoing,D3,,27,,1,,0,,0,,0,,21,,80,
37685,20240531,S08000025,,Inpatient/Day case,Ongoing,D3,,6,,0,,0,,0,,0,,,:,,:
37686,20250531,S08000025,,Inpatient/Day case,Ongoing,D3,,23,,4,,0,,0,,0,,64,,88,
37687,20240731,S08000025,,Inpatient/Day case,Ongoing,D3,,11,,0,,0,,0,,0,,,:,,:
37688,20250731,S08000025,,Inpatient/Day case,Ongoing,D3,,17,,7,,0,,0,,0,,,:,,:
37689,20240831,S08000025,,Inpatient/Day case,Ongoing,D3,,16,,0,,0,,0,,0,,,:,,:
37690,20250831,S08000025,,Inpatient/Day case,Ongoing,D3,,18,,8,,0,,0,,0,,,:,,:
37691,20241031,S08000025,,Inpatient/Day case,Ongoing,D3,,17,,7,,0,,0,,0,,,:,,:
37692,20251031,S08000025,,Inpatient/Day case,Ongoing,D3,,28,,5,,0,,0,,0,,49.5,,154.5,
37693,20231231,S08000025,,Inpatient/Day case,Ongoing,D3,,8,,1,,0,,0,,0,,,:,,:
37694,20241231,S08000025,,Inpatient/Day case,Ongoing,D3,,6,,4,,0,,0,,0,,,:,,:
37695,20250228,S08000025,,Inpatient/Day case,Ongoing,F2,,11,,1,,0,,0,,0,,,:,,:
37696,20240229,S08000025,,Inpatient/Day case,Ongoing,F2,,11,,1,,0,,0,,0,,,:,,:
37697,20240430,S08000025,,Inpatient/Day case,Ongoing,F2,,6,,1,,0,,0,,0,,,:,,:
37698,20250430,S08000025,,Inpatient/Day case,Ongoing,F2,,9,,0,,0,,0,,0,,,:,,:
37699,20240630,S08000025,,Inpatient/Day case,Ongoing,F2,,5,,0,,0,,0,,0,,,:,,:
37700,20250630,S08000025,,Inpatient/Day case,Ongoing,F2,,6,,0,,0,,0,,0,,,:,,:
37701,20240930,S08000025,,Inpatient/Day case,Ongoing,F2,,9,,1,,0,,0,,0,,,:,,:
37702,20250930,S08000025,,Inpatient/Day case,Ongoing,F2,,11,,0,,0,,0,,0,,,:,,:
37703,20231130,S08000025,,Inpatient/Day case,Ongoing,F2,,9,,2,,0,,0,,0,,,:,,:
37704,20241130,S08000025,,Inpatient/Day case,Ongoing,F2,,8,,0,,0,,0,,0,,,:,,:
37705,20251130,S08000025,,Inpatient/Day case,Ongoing,F2,,10,,0,,0,,0,,0,,,:,,:
37706,20240131,S08000025,,Inpatient/Day case,Ongoing,F2,,10,,1,,0,,0,,0,,,:,,:
37707,20250131,S08000025,,Inpatient/Day case,Ongoing,F2,,11,,1,,0,,0,,0,,,:,,:
37708,20240331,S08000025,,Inpatient/Day case,Ongoing,F2,,5,,0,,0,,0,,0,,,:,,:
37709,20250331,S08000025,,Inpatient/Day case,Ongoing,F2,,9,,0,,0,,0,,0,,,:,,:
37710,20240531,S08000025,,Inpatient/Day case,Ongoing,F2,,4,,0,,0,,0,,0,,,:,,:
37711,20250531,S08000025,,Inpatient/Day case,Ongoing,F2,,9,,0,,0,,0,,0,,,:,,:
37712,20240731,S08000025,,Inpatient/Day case,Ongoing,F2,,6,,0,,0,,0,,0,,,:,,:
37713,20250731,S08000025,,Inpatient/Day case,Ongoing,F2,,10,,0,,0,,0,,0,,,:,,:
37714,20240831,S08000025,,Inpatient/Day case,Ongoing,F2,,12,,0,,0,,0,,0,,,:,,:
37715,20250831,S08000025,,Inpatient/Day case,Ongoing,F2,,7,,0,,0,,0,,0,,,:,,:
37716,20241031,S08000025,,Inpatient/Day case,Ongoing,F2,,9,,0,,0,,0,,0,,,:,,:
37717,20251031,S08000025,,Inpatient/Day case,Ongoing,F2,,12,,0,,0,,0,,0,,,:,,:
37718,20231231,S08000025,,Inpatient/Day case,Ongoing,F2,,7,,1,,0,,0,,0,,,:,,:
37719,20241231,S08000025,,Inpatient/Day case,Ongoing,F2,,6,,0,,0,,0,,0,,,:,,:
37720,20250228,S08000026,,Inpatient/Day case,Ongoing,A1,,4,,1,,0,,0,,0,,,:,,:
37721,20240229,S08000026,,Inpatient/Day case,Ongoing,A1,,11,,1,,1,,0,,0,,,:,,:
37722,20240430,S08000026,,Inpatient/Day case,Ongoing,A1,,12,,1,,0,,0,,0,,,:,,:
37723,20250430,S08000026,,Inpatient/Day case,Ongoing,A1,,8,,1,,0,,0,,0,,,:,,:
37724,20240630,S08000026,,Inpatient/Day case,Ongoing,A1,,15,,5,,0,,0,,0,,,:,,:
37725,20250630,S08000026,,Inpatient/Day case,Ongoing,A1,,9,,1,,0,,0,,0,,,:,,:
37726,20240930,S08000026,,Inpatient/Day case,Ongoing,A1,,16,,2,,0,,0,,0,,,:,,:
37727,20250930,S08000026,,Inpatient/Day case,Ongoing,A1,,8,,3,,0,,0,,0,,,:,,:
37728,20231130,S08000026,,Inpatient/Day case,Ongoing,A1,,4,,1,,0,,0,,0,,,:,,:
37729,20241130,S08000026,,Inpatient/Day case,Ongoing,A1,,16,,2,,0,,0,,0,,,:,,:
37730,20251130,S08000026,,Inpatient/Day case,Ongoing,A1,,8,,3,,0,,0,,0,,,:,,:
37731,20240131,S08000026,,Inpatient/Day case,Ongoing,A1,,10,,1,,0,,0,,0,,,:,,:
37732,20250131,S08000026,,Inpatient/Day case,Ongoing,A1,,4,,1,,0,,0,,0,,,:,,:
37733,20240331,S08000026,,Inpatient/Day case,Ongoing,A1,,19,,1,,1,,0,,0,,,:,,:
37734,20250331,S08000026,,Inpatient/Day case,Ongoing,A1,,4,,1,,0,,0,,0,,,:,,:
37735,20240531,S08000026,,Inpatient/Day case,Ongoing,A1,,17,,3,,0,,0,,0,,,:,,:
37736,20250531,S08000026,,Inpatient/Day case,Ongoing,A1,,5,,1,,0,,0,,0,,,:,,:
37737,20240731,S08000026,,Inpatient/Day case,Ongoing,A1,,14,,5,,0,,0,,0,,,:,,:
37738,20250731,S08000026,,Inpatient/Day case,Ongoing,A1,,14,,4,,0,,0,,0,,,:,,:
37739,20240831,S08000026,,Inpatient/Day case,Ongoing,A1,,14,,2,,0,,0,,0,,,:,,:
37740,20250831,S08000026,,Inpatient/Day case,Ongoing,A1,,13,,5,,0,,0,,0,,,:,,:
37741,20241031,S08000026,,Inpatient/Day case,Ongoing,A1,,19,,1,,0,,0,,0,,,:,,:
37742,20251031,S08000026,,Inpatient/Day case,Ongoing,A1,,11,,4,,0,,0,,0,,,:,,:
37743,20231231,S08000026,,Inpatient/Day case,Ongoing,A1,,9,,1,,0,,0,,0,,,:,,:
37744,20241231,S08000026,,Inpatient/Day case,Ongoing,A1,,10,,3,,0,,0,,0,,,:,,:
37745,20240229,S08000026,,Inpatient/Day case,Ongoing,AG,,2,,0,,0,,0,,0,,,:,,:
37746,20240630,S08000026,,Inpatient/Day case,Ongoing,AG,,2,,0,,0,,0,,0,,,:,,:
37747,20231130,S08000026,,Inpatient/Day case,Ongoing,AG,,1,,0,,0,,0,,0,,,:,,:
37748,20240131,S08000026,,Inpatient/Day case,Ongoing,AG,,1,,0,,0,,0,,0,,,:,,:
37749,20250131,S08000026,,Inpatient/Day case,Ongoing,AG,,1,,0,,0,,0,,0,,,:,,:
37750,20240331,S08000026,,Inpatient/Day case,Ongoing,AG,,1,,0,,0,,0,,0,,,:,,:
37751,20240731,S08000026,,Inpatient/Day case,Ongoing,AG,,3,,0,,0,,0,,0,,,:,,:
37752,20231231,S08000026,,Inpatient/Day case,Ongoing,AG,,1,,0,,0,,0,,0,,,:,,:
37753,20250228,S08000026,,Inpatient/Day case,Ongoing,C1,,57,,24,,2,,1,,1,,61,,214.8,
37754,20240229,S08000026,,Inpatient/Day case,Ongoing,C1,,101,,48,,6,,3,,1,,70,,247,
37755,20240430,S08000026,,Inpatient/Day case,Ongoing,C1,,83,,29,,2,,2,,0,,56,,187.6,
37756,20250430,S08000026,,Inpatient/Day case,Ongoing,C1,,71,,12,,3,,1,,1,,34,,179,
37757,20240630,S08000026,,Inpatient/Day case,Ongoing,C1,,86,,29,,3,,2,,0,,46.5,,226,
37758,20250630,S08000026,,Inpatient/Day case,Ongoing,C1,,77,,18,,0,,0,,0,,42,,112,
37759,20240930,S08000026,,Inpatient/Day case,Ongoing,C1,,83,,39,,4,,2,,2,,55,,256,
37760,20250930,S08000026,,Inpatient/Day case,Ongoing,C1,,93,,18,,0,,0,,0,,40,,136.4,
37761,20231130,S08000026,,Inpatient/Day case,Ongoing,C1,,129,,61,,14,,5,,2,,63,,366,
37762,20241130,S08000026,,Inpatient/Day case,Ongoing,C1,,78,,17,,3,,2,,2,,35,,228,
37763,20251130,S08000026,,Inpatient/Day case,Ongoing,C1,,105,,25,,0,,0,,0,,40,,128,
37764,20240131,S08000026,,Inpatient/Day case,Ongoing,C1,,113,,55,,6,,4,,2,,83,,292,
37765,20250131,S08000026,,Inpatient/Day case,Ongoing,C1,,61,,23,,2,,2,,1,,60,,256,
37766,20240331,S08000026,,Inpatient/Day case,Ongoing,C1,,87,,33,,4,,3,,0,,58,,193.4,
37767,20250331,S08000026,,Inpatient/Day case,Ongoing,C1,,59,,14,,2,,1,,1,,21,,182.4,
37768,20240531,S08000026,,Inpatient/Day case,Ongoing,C1,,92,,32,,3,,2,,0,,45.5,,199.6,
37769,20250531,S08000026,,Inpatient/Day case,Ongoing,C1,,90,,13,,3,,1,,1,,30,,149.2,
37770,20240731,S08000026,,Inpatient/Day case,Ongoing,C1,,86,,35,,3,,2,,1,,67,,256.5,
37771,20250731,S08000026,,Inpatient/Day case,Ongoing,C1,,81,,17,,0,,0,,0,,34,,126,
37772,20240831,S08000026,,Inpatient/Day case,Ongoing,C1,,88,,41,,4,,2,,1,,74.5,,265.6,
37773,20250831,S08000026,,Inpatient/Day case,Ongoing,C1,,92,,20,,0,,0,,0,,31.5,,131.8,
37774,20241031,S08000026,,Inpatient/Day case,Ongoing,C1,,84,,29,,6,,2,,2,,44,,277.9,
37775,20251031,S08000026,,Inpatient/Day case,Ongoing,C1,,91,,21,,0,,0,,0,,36,,116,
37776,20231231,S08000026,,Inpatient/Day case,Ongoing,C1,,108,,48,,8,,2,,2,,67,,316.6,
37777,20241231,S08000026,,Inpatient/Day case,Ongoing,C1,,67,,21,,3,,3,,2,,55,,246.4,
37778,20250228,S08000026,,Inpatient/Day case,Ongoing,C13,,48,,27,,3,,0,,0,,98,,208.2,
37779,20240229,S08000026,,Inpatient/Day case,Ongoing,C13,,32,,20,,1,,0,,0,,112,,273.4,
37780,20240430,S08000026,,Inpatient/Day case,Ongoing,C13,,38,,19,,2,,0,,0,,90,,288.8,
37781,20250430,S08000026,,Inpatient/Day case,Ongoing,C13,,52,,23,,2,,0,,0,,83,,245,
37782,20240630,S08000026,,Inpatient/Day case,Ongoing,C13,,26,,19,,1,,0,,0,,143,,283,
37783,20250630,S08000026,,Inpatient/Day case,Ongoing,C13,,52,,37,,3,,1,,0,,144,,306,
37784,20240930,S08000026,,Inpatient/Day case,Ongoing,C13,,29,,15,,1,,1,,0,,123,,239.4,
37785,20250930,S08000026,,Inpatient/Day case,Ongoing,C13,,48,,41,,7,,2,,0,,235,,397.3,
37786,20231130,S08000026,,Inpatient/Day case,Ongoing,C13,,38,,18,,1,,0,,0,,69.5,,192.1,
37787,20241130,S08000026,,Inpatient/Day case,Ongoing,C13,,43,,26,,2,,1,,0,,94,,293,
37788,20251130,S08000026,,Inpatient/Day case,Ongoing,C13,,52,,33,,10,,1,,0,,214.5,,373,
37789,20240131,S08000026,,Inpatient/Day case,Ongoing,C13,,37,,23,,1,,0,,0,,103,,254.8,
37790,20250131,S08000026,,Inpatient/Day case,Ongoing,C13,,43,,24,,1,,0,,0,,155,,329.6,
37791,20240331,S08000026,,Inpatient/Day case,Ongoing,C13,,36,,18,,2,,0,,0,,88,,274,
37792,20250331,S08000026,,Inpatient/Day case,Ongoing,C13,,48,,29,,3,,0,,0,,129,,229.9,
37793,20240531,S08000026,,Inpatient/Day case,Ongoing,C13,,27,,19,,1,,0,,0,,113,,245.8,
37794,20250531,S08000026,,Inpatient/Day case,Ongoing,C13,,53,,38,,3,,1,,0,,114,,276,
37795,20240731,S08000026,,Inpatient/Day case,Ongoing,C13,,27,,20,,1,,0,,0,,174,,306.8,
37796,20250731,S08000026,,Inpatient/Day case,Ongoing,C13,,52,,52,,3,,1,,0,,175,,337,
37797,20240831,S08000026,,Inpatient/Day case,Ongoing,C13,,29,,15,,1,,1,,0,,93,,215.4,
37798,20250831,S08000026,,Inpatient/Day case,Ongoing,C13,,48,,41,,7,,2,,0,,205,,367.3,
37799,20241031,S08000026,,Inpatient/Day case,Ongoing,C13,,31,,15,,1,,1,,0,,66,,266,
37800,20251031,S08000026,,Inpatient/Day case,Ongoing,C13,,51,,40,,8,,3,,0,,263,,428,
37801,20231231,S08000026,,Inpatient/Day case,Ongoing,C13,,36,,17,,1,,0,,0,,79,,224.5,
37802,20241231,S08000026,,Inpatient/Day case,Ongoing,C13,,43,,25,,2,,1,,0,,124,,323.6,
37803,20250228,S08000026,,Inpatient/Day case,Ongoing,C31,,30,,0,,0,,0,,0,,38,,52,
37804,20240229,S08000026,,Inpatient/Day case,Ongoing,C31,,22,,0,,0,,0,,0,,16,,44,
37805,20240430,S08000026,,Inpatient/Day case,Ongoing,C31,,24,,0,,0,,0,,0,,20,,35,
37806,20250430,S08000026,,Inpatient/Day case,Ongoing,C31,,40,,0,,0,,0,,0,,24.5,,49.8,
37807,20240630,S08000026,,Inpatient/Day case,Ongoing,C31,,22,,0,,0,,0,,0,,25,,39,
37808,20250630,S08000026,,Inpatient/Day case,Ongoing,C31,,31,,1,,0,,0,,0,,40,,62,
37809,20240930,S08000026,,Inpatient/Day case,Ongoing,C31,,23,,0,,0,,0,,0,,19,,41,
37810,20250930,S08000026,,Inpatient/Day case,Ongoing,C31,,34,,2,,0,,0,,0,,20.5,,41.7,
37811,20231130,S08000026,,Inpatient/Day case,Ongoing,C31,,32,,10,,1,,0,,0,,42,,154.2,
37812,20241130,S08000026,,Inpatient/Day case,Ongoing,C31,,33,,0,,0,,0,,0,,18,,31.6,
37813,20251130,S08000026,,Inpatient/Day case,Ongoing,C31,,39,,0,,0,,0,,0,,45,,60.2,
37814,20240131,S08000026,,Inpatient/Day case,Ongoing,C31,,18,,0,,0,,0,,0,,,:,,:
37815,20250131,S08000026,,Inpatient/Day case,Ongoing,C31,,38,,0,,0,,0,,0,,31,,46.5,
37816,20240331,S08000026,,Inpatient/Day case,Ongoing,C31,,21,,0,,0,,0,,0,,11,,33,
37817,20250331,S08000026,,Inpatient/Day case,Ongoing,C31,,25,,0,,0,,0,,0,,28,,63,
37818,20240531,S08000026,,Inpatient/Day case,Ongoing,C31,,24,,0,,0,,0,,0,,26.5,,44.7,
37819,20250531,S08000026,,Inpatient/Day case,Ongoing,C31,,34,,0,,0,,0,,0,,26.5,,52.7,
37820,20240731,S08000026,,Inpatient/Day case,Ongoing,C31,,22,,1,,0,,0,,0,,35.5,,56.3,
37821,20250731,S08000026,,Inpatient/Day case,Ongoing,C31,,31,,9,,0,,0,,0,,71,,93,
37822,20240831,S08000026,,Inpatient/Day case,Ongoing,C31,,23,,1,,0,,0,,0,,24,,46.8,
37823,20250831,S08000026,,Inpatient/Day case,Ongoing,C31,,34,,6,,0,,0,,0,,22,,89,
37824,20241031,S08000026,,Inpatient/Day case,Ongoing,C31,,26,,0,,0,,0,,0,,19,,37,
37825,20251031,S08000026,,Inpatient/Day case,Ongoing,C31,,43,,0,,0,,0,,0,,24,,45,
37826,20231231,S08000026,,Inpatient/Day case,Ongoing,C31,,18,,4,,0,,0,,0,,,:,,:
37827,20241231,S08000026,,Inpatient/Day case,Ongoing,C31,,35,,0,,0,,0,,0,,20,,40.6,
37828,20250228,S08000026,,Inpatient/Day case,Ongoing,C5,,30,,24,,0,,0,,0,,192.5,,218,
37829,20240229,S08000026,,Inpatient/Day case,Ongoing,C5,,11,,5,,1,,0,,0,,,:,,:
37830,20240430,S08000026,,Inpatient/Day case,Ongoing,C5,,12,,4,,2,,1,,0,,,:,,:
37831,20250430,S08000026,,Inpatient/Day case,Ongoing,C5,,41,,17,,0,,0,,0,,58,,265,
37832,20240630,S08000026,,Inpatient/Day case,Ongoing,C5,,16,,7,,2,,1,,0,,,:,,:
37833,20250630,S08000026,,Inpatient/Day case,Ongoing,C5,,42,,30,,0,,0,,0,,90,,308.3,
37834,20240930,S08000026,,Inpatient/Day case,Ongoing,C5,,47,,7,,1,,1,,0,,55,,104,
37835,20250930,S08000026,,Inpatient/Day case,Ongoing,C5,,33,,21,,0,,0,,0,,113,,232,
37836,20231130,S08000026,,Inpatient/Day case,Ongoing,C5,,11,,5,,1,,0,,0,,,:,,:
37837,20241130,S08000026,,Inpatient/Day case,Ongoing,C5,,40,,35,,1,,1,,1,,115,,165.1,
37838,20251130,S08000026,,Inpatient/Day case,Ongoing,C5,,27,,21,,1,,0,,0,,146,,277.4,
37839,20240131,S08000026,,Inpatient/Day case,Ongoing,C5,,10,,3,,1,,0,,0,,,:,,:
37840,20250131,S08000026,,Inpatient/Day case,Ongoing,C5,,34,,27,,0,,0,,0,,170.5,,186.7,
37841,20240331,S08000026,,Inpatient/Day case,Ongoing,C5,,12,,7,,1,,0,,0,,,:,,:
37842,20250331,S08000026,,Inpatient/Day case,Ongoing,C5,,29,,17,,0,,0,,0,,154,,236,
37843,20240531,S08000026,,Inpatient/Day case,Ongoing,C5,,13,,6,,2,,1,,0,,,:,,:
37844,20250531,S08000026,,Inpatient/Day case,Ongoing,C5,,45,,19,,0,,0,,0,,80,,283.6,
37845,20240731,S08000026,,Inpatient/Day case,Ongoing,C5,,26,,10,,2,,1,,0,,37,,201,
37846,20250731,S08000026,,Inpatient/Day case,Ongoing,C5,,38,,26,,0,,0,,0,,121,,295.4,
37847,20240831,S08000026,,Inpatient/Day case,Ongoing,C5,,47,,4,,1,,1,,0,,25,,74,
37848,20250831,S08000026,,Inpatient/Day case,Ongoing,C5,,36,,21,,0,,0,,0,,111,,232,
37849,20241031,S08000026,,Inpatient/Day case,Ongoing,C5,,38,,22,,1,,1,,1,,85,,147.3,
37850,20251031,S08000026,,Inpatient/Day case,Ongoing,C5,,28,,16,,0,,0,,0,,120.5,,263,
37851,20231231,S08000026,,Inpatient/Day case,Ongoing,C5,,9,,2,,1,,0,,0,,,:,,:
37852,20241231,S08000026,,Inpatient/Day case,Ongoing,C5,,34,,27,,0,,0,,0,,145,,159,
37853,20250228,S08000026,,Inpatient/Day case,Ongoing,C7,,87,,73,,7,,3,,1,,105,,268.4,
37854,20240229,S08000026,,Inpatient/Day case,Ongoing,C7,,93,,89,,5,,3,,2,,268,,360,
37855,20240430,S08000026,,Inpatient/Day case,Ongoing,C7,,120,,86,,20,,4,,2,,194,,420,
37856,20250430,S08000026,,Inpatient/Day case,Ongoing,C7,,105,,71,,4,,2,,0,,147,,272.6,
37857,20240630,S08000026,,Inpatient/Day case,Ongoing,C7,,141,,107,,46,,3,,1,,215,,480,
37858,20250630,S08000026,,Inpatient/Day case,Ongoing,C7,,102,,88,,7,,2,,1,,195.5,,289.5,
37859,20240930,S08000026,,Inpatient/Day case,Ongoing,C7,,77,,46,,10,,3,,0,,117,,401.4,
37860,20250930,S08000026,,Inpatient/Day case,Ongoing,C7,,89,,71,,6,,1,,0,,109,,320,
37861,20231130,S08000026,,Inpatient/Day case,Ongoing,C7,,92,,58,,5,,2,,1,,177,,269,
37862,20241130,S08000026,,Inpatient/Day case,Ongoing,C7,,54,,22,,7,,2,,1,,73,,368.7,
